event_name,event_date,year,r_fighter,b_fighter,winner,weight_class,prob_red,pred,correct,confidence
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,2022,Chidi Njokuani,Marc-Andre Barriault,Red,Middleweight,0.6770804637861807,1,1,0.6770804637861807
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,2022,Hakeem Dawodu,Michael Trizano,Red,Featherweight,0.7194939548860043,1,1,0.7194939548860043
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,2022,Miles Johns,John Castaneda,Blue,Bantamweight,0.6081888795788718,1,0,0.6081888795788718
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,2022,Julian Erosa,Steven Peterson,Red,Featherweight,0.8210472304252328,1,1,0.8210472304252328
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,2022,Tresean Gore,Bryan Battle,Blue,Middleweight,0.28810091076249855,0,1,0.7118990892375014
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,2022,Sam Alvey,Brendan Allen,Blue,Light Heavyweight,0.4387428798575837,0,1,0.5612571201424164
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,2022,Shavkat Rakhmonov,Carlston Harris,Red,Welterweight,0.9077845964597697,1,1,0.9077845964597697
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,2022,Punahele Soriano,Nick Maximov,Blue,Middleweight,0.4633401347959755,0,1,0.5366598652040244
UFC Fight Night: Hermansson vs. Strickland,2022-02-05,2022,Jack Hermansson,Sean Strickland,Blue,Middleweight,0.39510582800456384,0,1,0.6048941719954362
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,2022,William Knight,Maxim Grishin,Blue,Heavyweight,0.3037737325506046,0,1,0.6962262674493954
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,2022,Jeremiah Wells,Blood Diamond,Red,Welterweight,0.769052257113499,1,1,0.769052257113499
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,2022,Douglas Silva de Andrade,Sergey Morozov,Red,Bantamweight,0.7131139004605077,1,1,0.7131139004605077
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,2022,AJ Dobson,Jacob Malkoun,Blue,Middleweight,0.4740798931121963,0,1,0.5259201068878037
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,2022,Mana Martinez,Ronnie Lawrence,Blue,Bantamweight,0.6291933556154896,1,0,0.6291933556154896
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,2022,Carlos Ulberg,Fabio Cherant,Red,Light Heavyweight,0.9623608924362715,1,1,0.9623608924362715
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,2022,Kyler Phillips,Marcelo Rojo,Red,Bantamweight,0.8651477789378391,1,1,0.8651477789378391
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,2022,Roxanne Modafferi,Casey O'Neill,Blue,Women's Flyweight,0.25397515236657453,0,1,0.7460248476334255
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,2022,Andrei Arlovski,Jared Vanderaa,Red,Heavyweight,0.6935795275643685,1,1,0.6935795275643685
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,2022,Bobby Green,Nasrat Haqparast,Red,Lightweight,0.5773244015536613,1,1,0.5773244015536613
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,2022,Alexander Hernandez,Renato Moicano,Blue,Lightweight,0.45491104595985354,0,1,0.5450889540401465
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,2022,Jared Cannonier,Derek Brunson,Red,Middleweight,0.4394295800688449,0,0,0.5605704199311551
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,2022,Derrick Lewis,Tai Tuivasa,Blue,Heavyweight,0.5374324784683121,1,0,0.5374324784683121
UFC 271: Adesanya vs. Whittaker 2,2022-02-12,2022,Israel Adesanya,Robert Whittaker,Red,UFC Middleweight Title,0.7154626676074062,1,1,0.7154626676074062
UFC Fight Night: Walker vs. Hill,2022-02-19,2022,Mario Bautista,Jay Perrin,Red,Bantamweight,0.8347547244637898,1,1,0.8347547244637898
UFC Fight Night: Walker vs. Hill,2022-02-19,2022,Jonathan Pearce,Christian Rodriguez,Red,Featherweight,0.5678595702826809,1,1,0.5678595702826809
UFC Fight Night: Walker vs. Hill,2022-02-19,2022,Chad Anheliger,Jesse Strader,Red,Bantamweight,0.5062698096274623,1,1,0.5062698096274623
UFC Fight Night: Walker vs. Hill,2022-02-19,2022,Diana Belbita,Gloria de Paula,Blue,Women's Strawweight,0.6524401147923384,1,0,0.6524401147923384
UFC Fight Night: Walker vs. Hill,2022-02-19,2022,Chas Skelly,Mark Striegl,Red,Featherweight,0.653732456993663,1,1,0.653732456993663
UFC Fight Night: Walker vs. Hill,2022-02-19,2022,Jessica-Rose Clark,Stephanie Egger,Blue,Women's Bantamweight,0.6132675868637132,1,0,0.6132675868637132
UFC Fight Night: Walker vs. Hill,2022-02-19,2022,Gabriel Benitez,David Onama,Blue,Featherweight,0.5601460806853188,1,0,0.5601460806853188
UFC Fight Night: Walker vs. Hill,2022-02-19,2022,Joaquin Buckley,Abdul Razak Alhassan,Red,Middleweight,0.799968039547462,1,1,0.799968039547462
UFC Fight Night: Walker vs. Hill,2022-02-19,2022,Jim Miller,Nikolas Motta,Red,Lightweight,0.5874586220686249,1,1,0.5874586220686249
UFC Fight Night: Walker vs. Hill,2022-02-19,2022,Parker Porter,Alan Baudot,Red,Heavyweight,0.5705034137832178,1,1,0.5705034137832178
UFC Fight Night: Walker vs. Hill,2022-02-19,2022,Kyle Daukaus,Jamie Pickett,Red,Catch Weight,0.7720690689299584,1,1,0.7720690689299584
UFC Fight Night: Walker vs. Hill,2022-02-19,2022,Johnny Walker,Jamahal Hill,Blue,Light Heavyweight,0.5177447145455172,1,0,0.5177447145455172
UFC Fight Night: Makhachev vs. Green,2022-02-26,2022,Victor Altamirano,Carlos Hernandez,Blue,Flyweight,0.6536451479365901,1,0,0.6536451479365901
UFC Fight Night: Makhachev vs. Green,2022-02-26,2022,Ramiz Brahimaj,Micheal Gillmore,Red,Welterweight,0.8337027370755926,1,1,0.8337027370755926
UFC Fight Night: Makhachev vs. Green,2022-02-26,2022,Alejandro Perez,Jonathan Martinez,Blue,Featherweight,0.4575606751393708,0,1,0.5424393248606292
UFC Fight Night: Makhachev vs. Green,2022-02-26,2022,Terrance McKinney,Fares Ziam,Red,Lightweight,0.6018000644345263,1,1,0.6018000644345263
UFC Fight Night: Makhachev vs. Green,2022-02-26,2022,Josiane Nunes,Ramona Pascual,Red,Women's Featherweight,0.8945848481042171,1,1,0.8945848481042171
UFC Fight Night: Makhachev vs. Green,2022-02-26,2022,Rongzhu,Ignacio Bahamondes,Blue,Lightweight,0.7226467745922363,1,0,0.7226467745922363
UFC Fight Night: Makhachev vs. Green,2022-02-26,2022,Armen Petrosyan,Gregory Rodrigues,Red,Middleweight,0.2255469539585864,0,0,0.7744530460414136
UFC Fight Night: Makhachev vs. Green,2022-02-26,2022,Arman Tsarukyan,Joel Alvarez,Red,Lightweight,0.8321708938942174,1,1,0.8321708938942174
UFC Fight Night: Makhachev vs. Green,2022-02-26,2022,Ji Yeon Kim,Priscila Cachoeira,Blue,Women's Flyweight,0.5823373898697406,1,0,0.5823373898697406
UFC Fight Night: Makhachev vs. Green,2022-02-26,2022,Misha Cirkunov,Wellington Turman,Blue,Middleweight,0.7852776037983159,1,0,0.7852776037983159
UFC Fight Night: Makhachev vs. Green,2022-02-26,2022,Islam Makhachev,Bobby Green,Red,Catch Weight,0.6088925503431479,1,1,0.6088925503431479
UFC 272: Covington vs. Masvidal,2022-03-05,2022,Dustin Jacoby,Michal Oleksiejczuk,Red,Light Heavyweight,0.5985919711698483,1,1,0.5985919711698483
UFC 272: Covington vs. Masvidal,2022-03-05,2022,Devonte Smith,Ludovit Klein,Blue,Lightweight,0.44794247116758457,0,1,0.5520575288324154
UFC 272: Covington vs. Masvidal,2022-03-05,2022,Tim Elliott,Tagir Ulanbekov,Red,Flyweight,0.40462551587086676,0,0,0.5953744841291333
UFC 272: Covington vs. Masvidal,2022-03-05,2022,Brian Kelleher,Umar Nurmagomedov,Blue,Featherweight,0.14559700757429508,0,1,0.8544029924257049
UFC 272: Covington vs. Masvidal,2022-03-05,2022,Maryna Moroz,Mariya Agapova,Red,Women's Flyweight,0.450021512196435,0,0,0.549978487803565
UFC 272: Covington vs. Masvidal,2022-03-05,2022,Nicolae Negumereanu,Kennedy Nzechukwu,Red,Light Heavyweight,0.5548622352921417,1,1,0.5548622352921417
UFC 272: Covington vs. Masvidal,2022-03-05,2022,Marina Rodriguez,Yan Xiaonan,Red,Women's Strawweight,0.5810563048199101,1,1,0.5810563048199101
UFC 272: Covington vs. Masvidal,2022-03-05,2022,Jalin Turner,Jamie Mullarkey,Red,Lightweight,0.5779972297626745,1,1,0.5779972297626745
UFC 272: Covington vs. Masvidal,2022-03-05,2022,Serghei Spivac,Greg Hardy,Red,Heavyweight,0.8079146386228537,1,1,0.8079146386228537
UFC 272: Covington vs. Masvidal,2022-03-05,2022,Kevin Holland,Alex Oliveira,Red,Welterweight,0.7969913575899804,1,1,0.7969913575899804
UFC 272: Covington vs. Masvidal,2022-03-05,2022,Edson Barboza,Bryce Mitchell,Blue,Featherweight,0.6125273224673219,1,0,0.6125273224673219
UFC 272: Covington vs. Masvidal,2022-03-05,2022,Rafael Dos Anjos,Renato Moicano,Red,Catch Weight,0.44063122125550075,0,0,0.5593687787444992
UFC 272: Covington vs. Masvidal,2022-03-05,2022,Colby Covington,Jorge Masvidal,Red,Welterweight,0.6122982119664239,1,1,0.6122982119664239
UFC Fight Night: Santos vs. Ankalaev,2022-03-12,2022,Tafon Nchukwi,Azamat Murzakanov,Blue,Light Heavyweight,0.4771146963892992,0,1,0.5228853036107008
UFC Fight Night: Santos vs. Ankalaev,2022-03-12,2022,Kris Moutinho,Guido Cannetti,Blue,Bantamweight,0.48023427937448526,0,1,0.5197657206255147
UFC Fight Night: Santos vs. Ankalaev,2022-03-12,2022,Dalcha Lungiambula,Cody Brundage,Blue,Middleweight,0.5145978280779892,1,0,0.5145978280779892
UFC Fight Night: Santos vs. Ankalaev,2022-03-12,2022,Sabina Mazo,Miranda Maverick,Blue,Women's Flyweight,0.3532458688441992,0,1,0.6467541311558008
UFC Fight Night: Santos vs. Ankalaev,2022-03-12,2022,Damon Jackson,Kamuela Kirk,Red,Featherweight,0.7739840444548305,1,1,0.7739840444548305
UFC Fight Night: Santos vs. Ankalaev,2022-03-12,2022,Trevin Jones,Javid Basharat,Blue,Bantamweight,0.10324946596623752,0,1,0.8967505340337625
UFC Fight Night: Santos vs. Ankalaev,2022-03-12,2022,JJ Aldrich,Gillian Robertson,Red,Women's Flyweight,0.7183416511383262,1,1,0.7183416511383262
UFC Fight Night: Santos vs. Ankalaev,2022-03-12,2022,Matthew Semelsberger,AJ Fletcher,Red,Welterweight,0.49725990526213737,0,0,0.5027400947378626
UFC Fight Night: Santos vs. Ankalaev,2022-03-12,2022,Alex Pereira,Bruno Silva,Red,Middleweight,0.8521742275863201,1,1,0.8521742275863201
UFC Fight Night: Santos vs. Ankalaev,2022-03-12,2022,Drew Dober,Terrance McKinney,Red,Lightweight,0.43398184681011787,0,0,0.5660181531898821
UFC Fight Night: Santos vs. Ankalaev,2022-03-12,2022,Khalil Rountree Jr.,Karl Roberson,Red,Light Heavyweight,0.7054077209457507,1,1,0.7054077209457507
UFC Fight Night: Santos vs. Ankalaev,2022-03-12,2022,Sodiq Yusuff,Alex Caceres,Red,Featherweight,0.630697856849237,1,1,0.630697856849237
UFC Fight Night: Santos vs. Ankalaev,2022-03-12,2022,Marlon Moraes,Song Yadong,Blue,Bantamweight,0.4189428465102854,0,1,0.5810571534897147
UFC Fight Night: Santos vs. Ankalaev,2022-03-12,2022,Thiago Santos,Magomed Ankalaev,Blue,Light Heavyweight,0.29022462956735734,0,1,0.7097753704326426
UFC Fight Night: Volkov vs. Aspinall,2022-03-19,2022,Muhammad Mokaev,Cody Durden,Red,Flyweight,0.5152601275994713,1,1,0.5152601275994713
UFC Fight Night: Volkov vs. Aspinall,2022-03-19,2022,Cory McKenna,Elise Reed,Blue,Women's Strawweight,0.7035038393463194,1,0,0.7035038393463194
UFC Fight Night: Volkov vs. Aspinall,2022-03-19,2022,Jack Shore,Timur Valiev,Red,Bantamweight,0.6946915800071949,1,1,0.6946915800071949
UFC Fight Night: Volkov vs. Aspinall,2022-03-19,2022,Nikita Krylov,Paul Craig,Blue,Light Heavyweight,0.9121317940545638,1,0,0.9121317940545638
UFC Fight Night: Volkov vs. Aspinall,2022-03-19,2022,Shamil Abdurakhimov,Sergei Pavlovich,Blue,Heavyweight,0.25466052510661863,0,1,0.7453394748933814
UFC Fight Night: Volkov vs. Aspinall,2022-03-19,2022,Mike Grundy,Makwan Amirkhani,Blue,Featherweight,0.576955665918151,1,0,0.576955665918151
UFC Fight Night: Volkov vs. Aspinall,2022-03-19,2022,Jai Herbert,Ilia Topuria,Blue,Lightweight,0.21043963210367694,0,1,0.789560367896323
UFC Fight Night: Volkov vs. Aspinall,2022-03-19,2022,Molly McCann,Luana Carolina,Red,Women's Flyweight,0.4583770243377693,0,0,0.5416229756622307
UFC Fight Night: Volkov vs. Aspinall,2022-03-19,2022,Gunnar Nelson,Takashi Sato,Red,Welterweight,0.8259573866153356,1,1,0.8259573866153356
UFC Fight Night: Volkov vs. Aspinall,2022-03-19,2022,Paddy Pimblett,Kazula Vargas,Red,Lightweight,0.8961160999821258,1,1,0.8961160999821258
UFC Fight Night: Volkov vs. Aspinall,2022-03-19,2022,Arnold Allen,Dan Hooker,Red,Featherweight,0.5770343340693335,1,1,0.5770343340693335
UFC Fight Night: Volkov vs. Aspinall,2022-03-19,2022,Alexander Volkov,Tom Aspinall,Blue,Heavyweight,0.5012703132643892,1,0,0.5012703132643892
UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,2022,Luis Saldana,Bruno Souza,Red,Featherweight,0.6785075212607351,1,1,0.6785075212607351
UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,2022,Matheus Nicolau,David Dvorak,Red,Flyweight,0.7632671239876575,1,1,0.7632671239876575
UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,2022,Jennifer Maia,Manon Fiorot,Blue,Women's Flyweight,0.4446062688431857,0,1,0.5553937311568142
UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,2022,Aliaskhab Khizriev,Denis Tiuliulin,Red,Middleweight,0.950947595863226,1,1,0.950947595863226
UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,2022,Chris Gutierrez,Batgerel Danaa,Red,Bantamweight,0.7674795768421928,1,1,0.7674795768421928
UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,2022,Sara McMann,Karol Rosa,Red,Women's Bantamweight,0.2190313372589335,0,0,0.7809686627410665
UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,2022,Marc Diakiese,Viacheslav Borshchev,Red,Lightweight,0.6406410057734943,1,1,0.6406410057734943
UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,2022,Neil Magny,Max Griffin,Red,Welterweight,0.6861551726797,1,1,0.6861551726797
UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,2022,Askar Askarov,Kai Kara-France,Blue,Flyweight,0.6094298797415963,1,0,0.6094298797415963
UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,2022,Matt Brown,Bryan Barberena,Blue,Welterweight,0.6328711861041211,1,0,0.6328711861041211
UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,2022,Joanne Wood,Alexa Grasso,Blue,Women's Flyweight,0.49613595661994814,0,1,0.5038640433800519
UFC Fight Night: Blaydes vs. Daukaus,2022-03-26,2022,Curtis Blaydes,Chris Daukaus,Red,Heavyweight,0.7202627900258683,1,1,0.7202627900258683
UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,2022,Julio Arce,Daniel Santos,Red,Bantamweight,0.7004722660186634,1,1,0.7004722660186634
UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,2022,Piera Rodriguez,Kay Hansen,Red,Women's Strawweight,0.7948911895987788,1,1,0.7948911895987788
UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,2022,Aleksei Oleinik,Jared Vanderaa,Red,Heavyweight,0.704511288827521,1,1,0.704511288827521
UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,2022,Mickey Gall,Mike Malott,Blue,Welterweight,0.34158316202617617,0,1,0.6584168379738238
UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,2022,Aspen Ladd,Raquel Pennington,Blue,Women's Bantamweight,0.448741524789485,0,1,0.551258475210515
UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,2022,Anthony Hernandez,Josh Fremd,Red,Middleweight,0.8529454360289679,1,1,0.8529454360289679
UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,2022,Ian Machado Garry,Darian Weeks,Red,Welterweight,0.9047325780750485,1,1,0.9047325780750485
UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,2022,Vinc Pichel,Mark Madsen,Blue,Lightweight,0.568814490560534,1,0,0.568814490560534
UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,2022,Mackenzie Dern,Tecia Torres,Red,Women's Strawweight,0.5128430037573305,1,1,0.5128430037573305
UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,2022,Gilbert Burns,Khamzat Chimaev,Blue,Welterweight,0.42374958189010575,0,1,0.5762504181098942
UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,2022,Aljamain Sterling,Petr Yan,Red,UFC Bantamweight Title,0.7013920381832847,1,1,0.7013920381832847
UFC 273: Volkanovski vs. The Korean Zombie,2022-04-09,2022,Alexander Volkanovski,Chan Sung Jung,Red,UFC Featherweight Title,0.9114474021935223,1,1,0.9114474021935223
UFC Fight Night: Luque vs. Muhammad,2022-04-16,2022,Alatengheili,Kevin Croom,Red,Bantamweight,0.6133480064455913,1,1,0.6133480064455913
UFC Fight Night: Luque vs. Muhammad,2022-04-16,2022,Istela Nunes,Sam Hughes,Blue,Women's Strawweight,0.6073093885293119,1,0,0.6073093885293119
UFC Fight Night: Luque vs. Muhammad,2022-04-16,2022,Jordan Leavitt,Trey Ogden,Red,Lightweight,0.5564027688004308,1,1,0.5564027688004308
UFC Fight Night: Luque vs. Muhammad,2022-04-16,2022,Chris Barnett,Martin Buday,Blue,Heavyweight,0.46005218069125114,0,1,0.5399478193087488
UFC Fight Night: Luque vs. Muhammad,2022-04-16,2022,Rafa Garcia,Jesse Ronson,Red,Lightweight,0.7254136269566905,1,1,0.7254136269566905
UFC Fight Night: Luque vs. Muhammad,2022-04-16,2022,Drakkar Klose,Brandon Jenkins,Red,Lightweight,0.9425091991244332,1,1,0.9425091991244332
UFC Fight Night: Luque vs. Muhammad,2022-04-16,2022,Lina Lansberg,Pannie Kianzad,Blue,Women's Bantamweight,0.29187399103481065,0,1,0.7081260089651893
UFC Fight Night: Luque vs. Muhammad,2022-04-16,2022,Devin Clark,William Knight,Red,Heavyweight,0.6639228064740615,1,1,0.6639228064740615
UFC Fight Night: Luque vs. Muhammad,2022-04-16,2022,Mounir Lazzez,Ange Loosa,Red,Welterweight,0.727329512445369,1,1,0.727329512445369
UFC Fight Night: Luque vs. Muhammad,2022-04-16,2022,Pat Sabatini,TJ Laramie,Red,Featherweight,0.7979433943216542,1,1,0.7979433943216542
UFC Fight Night: Luque vs. Muhammad,2022-04-16,2022,Mayra Bueno Silva,Wu Yanan,Red,Women's Bantamweight,0.4855286856973152,0,0,0.5144713143026848
UFC Fight Night: Luque vs. Muhammad,2022-04-16,2022,Miguel Baeza,Andre Fialho,Blue,Welterweight,0.8413978441982236,1,0,0.8413978441982236
UFC Fight Night: Luque vs. Muhammad,2022-04-16,2022,Caio Borralho,Gadzhi Omargadzhiev,Red,Middleweight,0.8413614800935044,1,1,0.8413614800935044
UFC Fight Night: Luque vs. Muhammad,2022-04-16,2022,Vicente Luque,Belal Muhammad,Blue,Welterweight,0.5405227829318406,1,0,0.5405227829318406
UFC Fight Night: Lemos vs. Andrade,2022-04-23,2022,Dean Barry,Mike Jackson,Blue,Welterweight,0.7853935972297051,1,0,0.7853935972297051
UFC Fight Night: Lemos vs. Andrade,2022-04-23,2022,Marcin Prachnio,Philipe Lins,Blue,Light Heavyweight,0.6234493065293754,1,0,0.6234493065293754
UFC Fight Night: Lemos vs. Andrade,2022-04-23,2022,Preston Parsons,Evan Elder,Red,Welterweight,0.8524308950797016,1,1,0.8524308950797016
UFC Fight Night: Lemos vs. Andrade,2022-04-23,2022,Aoriqileng,Cameron Else,Red,Bantamweight,0.9527975414111076,1,1,0.9527975414111076
UFC Fight Night: Lemos vs. Andrade,2022-04-23,2022,Tyson Pedro,Ike Villanueva,Red,Light Heavyweight,0.8390825046356579,1,1,0.8390825046356579
UFC Fight Night: Lemos vs. Andrade,2022-04-23,2022,Dwight Grant,Sergey Khandozhko,Blue,Welterweight,0.3373355158995179,0,1,0.6626644841004821
UFC Fight Night: Lemos vs. Andrade,2022-04-23,2022,Jordan Wright,Marc-Andre Barriault,Blue,Catch Weight,0.570200522888391,1,0,0.570200522888391
UFC Fight Night: Lemos vs. Andrade,2022-04-23,2022,Lando Vannata,Charles Jourdain,Blue,Featherweight,0.4197392883110942,0,1,0.5802607116889058
UFC Fight Night: Lemos vs. Andrade,2022-04-23,2022,Maycee Barber,Montana De La Rosa,Red,Women's Flyweight,0.9035432596629279,1,1,0.9035432596629279
UFC Fight Night: Lemos vs. Andrade,2022-04-23,2022,Clay Guida,Claudio Puelles,Blue,Lightweight,0.5531586749604009,1,0,0.5531586749604009
UFC Fight Night: Lemos vs. Andrade,2022-04-23,2022,Amanda Lemos,Jessica Andrade,Blue,Women's Strawweight,0.31716202212079153,0,1,0.6828379778792084
UFC Fight Night: Font vs. Vera,2022-04-30,2022,Gina Mazany,Shanna Young,Blue,Women's Flyweight,0.58918540032078,1,0,0.58918540032078
UFC Fight Night: Font vs. Vera,2022-04-30,2022,Natan Levy,Mike Breeden,Red,Lightweight,0.6547682588916302,1,1,0.6547682588916302
UFC Fight Night: Font vs. Vera,2022-04-30,2022,Gabe Green,Yohan Lainesse,Red,Welterweight,0.5435453543994009,1,1,0.5435453543994009
UFC Fight Night: Font vs. Vera,2022-04-30,2022,Daniel Lacerda,Francisco Figueiredo,Blue,Flyweight,0.4972357614509796,0,1,0.5027642385490204
UFC Fight Night: Font vs. Vera,2022-04-30,2022,Alexandr Romanov,Chase Sherman,Red,Heavyweight,0.8060648016987373,1,1,0.8060648016987373
UFC Fight Night: Font vs. Vera,2022-04-30,2022,Krzysztof Jotko,Gerald Meerschaert,Red,Middleweight,0.7240983286584798,1,1,0.7240983286584798
UFC Fight Night: Font vs. Vera,2022-04-30,2022,Darren Elkins,Tristan Connelly,Red,Featherweight,0.759922838853859,1,1,0.759922838853859
UFC Fight Night: Font vs. Vera,2022-04-30,2022,Jared Gordon,Grant Dawson,Blue,Lightweight,0.5688712466478727,1,0,0.5688712466478727
UFC Fight Night: Font vs. Vera,2022-04-30,2022,Andre Fili,Joanderson Brito,Blue,Featherweight,0.5637214048724453,1,0,0.5637214048724453
UFC Fight Night: Font vs. Vera,2022-04-30,2022,Andrei Arlovski,Jake Collier,Red,Heavyweight,0.46097890486965576,0,0,0.5390210951303442
UFC Fight Night: Font vs. Vera,2022-04-30,2022,Rob Font,Marlon Vera,Blue,Bantamweight,0.5361336164598232,1,0,0.5361336164598232
UFC 274: Oliveira vs. Gaethje,2022-05-07,2022,Journey Newson,Fernie Garcia,Red,Bantamweight,0.6988241683295927,1,1,0.6988241683295927
UFC 274: Oliveira vs. Gaethje,2022-05-07,2022,Ariane Carnelossi,Loopy Godinez,Blue,Women's Strawweight,0.4594793188192011,0,1,0.5405206811807989
